,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
2389,0.0,6.054654e-37,0.0,0.0,1.3340147e-37,0.0,1.0,0.0,0.0,1.4675984e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2390,0.0,8.593063e-37,0.0,0.0,0.0,0.0,0.99999976,0.0,0.0,1.8495682e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,0.0,0.00022588043,0.0,0.0,0.99977416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1408872e-20,0.0,2.6104523e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2394,0.0,1.199368e-12,0.0,1.0,0.0,3.680487e-34,6.8152776e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2395,0.0,2.0180006e-14,0.0,0.0,2.3603403e-32,2.4312938e-24,0.07858436,0.0,0.0,0.9214157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2396,0.0,2.4291117e-27,0.0,0.0,2.618752e-05,0.0,0.0,0.0,0.0,0.9999738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,0.0,6.348851e-07,0.0,0.0,0.0,1.3117064e-27,0.9999994,5.542664e-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,0.0,1.4026488e-15,0.0,0.0,2.7677667e-33,0.99960595,0.00039401255,0.0,2.0835117e-27,4.0099458e-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2400,0.0,0.9522333,0.047639325,0.0,1.7016373e-37,5.913932e-22,0.00011811537,0.0,1.4358895e-35,9.246712e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2403,0.0,2.2171064e-26,0.0,1.0405243e-05,0.0,0.0,3.1276843e-25,0.9999896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,0.0,7.6035636e-29,0.0,0.0002415663,2.7010887e-30,0.0,0.0,0.0,0.0,0.9997584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.2277074e-36,5.2002744e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,0.0,2.86963e-28,0.0,0.0,0.9241841,0.0,0.07581594,2.38096e-12,1.4360596e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2407,0.0,5.959799e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.672437e-37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2408,0.0,0.0,0.0,0.0,0.0,0.0,9.423349e-38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7325285e-35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,0.0,0.0,0.0,0.0,0.0,2.3075385e-23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,0.0,2.7466706e-11,0.0,1.15854205e-17,1.5311697e-32,0.0,1.0,0.0,0.0,1.2856091e-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,0.0,0.0,0.0,0.0,0.8658722,0.0,5.646806e-35,0.0,0.0,0.13412777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2414,0.0,4.4560066e-34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2415,0.0,0.0,0.0,0.0,1.0,0.0,5.114981e-26,0.0,0.0,2.4139384e-38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,0.0,1.4642249e-20,0.0,3.785043e-25,0.0,0.0,1.0,0.0,0.0,1.465005e-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,0.0,5.0374634e-20,0.0,0.0,1.0,0.0,1.6164711e-34,0.0,0.0,9.9856185e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,0.0,1.0,0.0,0.0,1.1279253e-31,0.0,4.2089805e-17,4.06376e-12,1.0947517e-13,3.2512831e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2420,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.215119e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602634e-32,1.3043421e-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,0.0,0.0,0.0,0.0,0.99999714,0.0,0.0,0.0,0.0,2.8084285e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2423,0.0,4.804074e-25,0.0,1.429732e-22,2.4677921e-23,0.0,1.0,1.8464793e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2424,0.0,1.8144538e-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1209413e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2427,0.0,1.0,5.4062664e-27,7.477548e-24,0.0,1.03977414e-26,3.4567266e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,0.0,0.99999976,0.0,4.229163e-24,0.0,0.0,2.41358e-07,5.694297e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.367407e-29,0.0,7.0828287e-35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2431,0.0,4.1715164e-38,0.0,0.0,1.3486325e-38,0.0,4.8149492e-12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,0.0,0.0,0.0,0.0,1.0280667e-21,0.0,0.99994636,0.0,0.0,5.3612257e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,0.0,1.834581e-23,0.0,0.0,0.9999057,1.2580475e-17,9.429846e-05,0.0,0.0,1.3220835e-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,0.0,0.99988294,0.0,0.0,0.0,7.867245e-06,0.00010916471,3.8720332e-23,0.0,5.5096575e-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,0.0,1.0,0.0,2.4577141e-21,0.0,0.0,6.6003843e-13,0.0,0.0,2.1251907e-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,0.0,0.0,0.0,1.3474182e-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2437,0.0,9.047486e-17,0.0,0.0,3.350944e-11,0.0,1.0,2.4390061e-29,0.0,2.5729755e-33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,0.0,1.2656515e-32,0.0,0.0,2.2407548e-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3546334e-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,0.0,1.0,0.0,0.0,0.0,1.0311117e-34,1.0972103e-20,0.0,7.806427e-14,2.941902e-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2441,0.0,1.4135791e-10,0.0,0.0,0.0,1.02688636e-29,0.99950373,0.0,6.932095e-27,0.00049628475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1021161e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2444,0.0,2.7725836e-14,0.0,1.4629586e-26,3.7766842e-29,1.1565217e-21,1.5253447e-07,4.6821874e-16,1.83053e-17,0.9999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,0.0,1.0,2.1675907e-31,0.0,0.0,3.586694e-27,7.9131245e-24,9.072443e-31,1.166709e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2446,0.0,2.2362803e-29,0.0,0.0,0.0,0.0,2.5405703e-37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,0.0,1.0868302e-26,0.0,0.0,3.130811e-31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2448,0.0,0.0,0.0,0.0,8.0531565e-36,0.0,0.0,0.0,2.520259e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2449,0.0,4.6718424e-15,0.0,0.0,0.0,0.0,1.0,2.5526895e-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,0.0,1.0,0.0,0.0,0.0,0.0,2.3250105e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2452,0.0,4.253606e-34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.547034e-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2453,0.0,1.688532e-27,0.0,0.0,0.0,0.0,0.99989784,0.0,5.1258923e-23,0.00010216104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,0.0,0.0,0.0,0.0,0.0,0.0,1.1490945e-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2455,0.0,3.429222e-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2307375e-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,0.0,0.0,0.0,0.0,5.3402333e-24,0.0,0.0,0.0,4.3879517e-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2458,0.0,1.0,0.0,6.825551e-38,0.0,8.57227e-38,3.9854124e-15,4.093412e-21,0.0,1.6695763e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,0.0,1.2092892e-33,0.0,0.0,8.584263e-37,0.0,0.9999975,2.5060958e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,0.0,1.0,0.0,4.918584e-24,0.0,0.0,3.0825507e-26,1.05087466e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,0.0,0.010402501,0.0,0.0,1.0722034e-24,0.0,0.0,0.0,0.0,0.9895975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,0.0,8.151134e-13,0.0,0.0,1.0,0.0,1.2034306e-31,0.0,0.0,9.845248e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2466,0.0,1.0987413e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2467,0.0,1.3867656e-35,0.0,0.0,0.0,0.0,1.0,2.7942932e-32,3.424663e-22,2.1888527e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2468,0.0,0.0,0.0,0.0,1.2271988e-24,0.0,0.00032415948,0.0,1.1360834e-22,0.99967587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2469,0.0,0.998884,0.0,0.0,1.1484165e-13,0.0,5.588456e-10,2.078006e-14,5.047181e-13,0.0011159461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2470,0.0,3.3643816e-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.504512e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2471,0.0,0.0,0.0,0.0,0.0,0.0,2.63023e-23,0.0,1.4022905e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2472,0.0,9.473535e-20,0.0,0.0,3.1094383e-36,0.0,3.3114829e-21,2.9637138e-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473,0.0,8.6685895e-06,0.0,0.0,0.9941607,0.0,0.005830602,0.0,2.072278e-37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2475,0.0,5.905663e-33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.098984e-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2479,0.0,9.394023e-16,0.0,0.0,0.0,0.0,4.187332e-38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,0.0,2.791605e-12,0.0,0.0,1.0,0.0,5.217766e-22,6.840903e-16,4.4079394e-35,1.7124525e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5872304e-37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2483,0.0,7.887624e-10,0.0,0.0,0.0,0.0,5.02234e-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0041682e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,0.0,5.588497e-07,0.0,0.0,0.0,0.0,8.11633e-32,3.1059978e-29,0.0,0.9999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2487,0.0,1.0,0.0,0.0,6.1684183e-23,0.0,0.0,1.9627892e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2488,0.0,1.8219008e-34,0.0,0.0,0.00017706901,0.0,0.0,0.0,0.0,0.9998229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,0.0,0.99996746,0.0,1.1191671e-23,0.0,0.0,0.0,0.0,0.0,3.2544474e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2490,0.0,2.4911813e-05,0.0,1.7751189e-19,9.7665804e-08,0.0,9.244458e-36,0.99997497,0.0,1.5199383e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2491,0.0,1.1449502e-13,0.0,0.0,1.2060516e-05,0.0,0.0,0.0,0.0,0.99998796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,0.0,0.0,0.0,0.0,0.9995135,0.0,0.0,0.0,0.0,0.00048654198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,0.0,6.5007377e-34,0.0,0.0,0.0,0.0,1.0,0.0,7.21207e-33,5.728549e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2495,0.0,1.6937542e-14,0.0,6.9333944e-12,1.0,8.600336e-09,5.769196e-23,1.4513859e-18,0.0,4.3297037e-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,0.0,0.0,0.0,0.0,1.2968276e-17,0.0,3.2685225e-29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2498,0.0,2.3721398e-07,0.0,1.6225321e-33,0.0,0.0,0.99974805,0.00025166618,0.0,1.3329831e-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2364582e-35,5.799091e-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,0.0,0.0,0.0,0.0,0.0,0.0,5.46103e-34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,0.0,1.0,9.3405186e-26,0.0,0.0,0.0,1.7772661e-24,0.0,8.169123e-36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4567957e-31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.330551e-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,0.0,4.1647994e-34,0.0,0.0,0.0,0.0,3.722604e-06,0.9999963,0.0,4.474467e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2506,0.0,0.9576496,0.0,1.4296859e-19,0.0,0.0,0.042338952,1.1529551e-05,0.0,2.2424561e-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.63838e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2508,0.0,1.48302415e-33,0.0,0.0,2.0194852e-30,0.0,1.0,7.94597e-10,4.720021e-26,1.9892402e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2509,0.0,1.0,0.0,0.0,7.2722816e-37,0.0,0.0,0.0,1.5507658e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2510,0.0,0.0,0.0,0.0,1.25068e-35,0.0,1.0,0.0,0.0,5.9398714e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,0.0,2.7954326e-33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2513,0.0,0.0,0.0,0.0,1.3096148e-05,0.0,1.1061662e-24,0.0,1.2379469e-36,0.9999869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2514,0.0,1.4894597e-19,0.0,0.0,0.0,0.0,2.3410362e-24,0.0,1.8235454e-05,0.99998176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2515,0.0,4.633798e-11,0.0,0.0,1.0,2.5921467e-33,7.300217e-29,0.0,0.0,7.633518e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2516,0.0,1.0,0.0,0.0,0.0,1.5844919e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2517,0.0,1.6227192e-06,0.0,0.0,0.0,0.0,1.1453112e-36,0.0,0.0,0.99999833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.9984066,0.0,0.0,0.00159347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2519,0.0,0.8503509,0.0,0.0,4.185446e-15,0.0,0.14959113,1.5435222e-36,5.4479913e-30,5.8000944e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,0.0,0.9996152,9.434104e-31,2.365987e-22,0.0,2.4431323e-29,0.00038477287,0.0,1.398885e-21,7.079056e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2522,0.0,1.7258424e-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,0.0,3.0581185e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.6615193e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2524,0.0,0.0,0.0,0.0,1.962091e-16,0.0,1.0,0.0,0.0,1.2443552e-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,0.0,1.0,0.0,0.0,0.0,8.428696e-36,3.2156788e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2527,0.0,0.0,0.0,0.0,0.9832881,0.0,0.016711865,1.2303931e-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,0.0,0.9994584,0.0,0.0,0.0,0.0,6.898851e-29,0.0,0.0,0.0005416465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2529,0.0,0.0,0.0,0.0,5.461733e-36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.576758e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2531,0.0,1.206144e-13,0.0,4.0067914e-34,0.0,0.0,1.2556847e-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,5.862329e-37,1.5098088e-23,0.0,1.136238e-16,0.45608136,6.767066e-29,0.5439186,4.7098277e-16,1.029644e-14,5.078394e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2533,0.0,4.8570915e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5817094e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,0.0,0.0,0.0,0.0,0.95407856,0.0,0.0,0.0,0.0,0.04592146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,0.0,0.0,0.0,0.0,3.6222374e-27,0.0,4.208089e-36,0.0,3.4574784e-15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
